sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		ITIS:848690	Lycosa					http://purl.obolibrary.org/obo/PATO_0001422	dead				India, Uttar Pradesh, Varanasi, Indian Institute of Vegetable Research					2010-06/2010-09		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Halder_et_al_2012_Sceliphron_madraspstsnum.pdf	Halder, J., Rai, AB., Kodandaram, MH., Shivalingaswamy, TM. and Dey, D. (2012). Mud wasp, Sceliphron madraspatanum (Fabricius) (Hymenoptera: Sphecidae): A threat or nature's regulation of spider fauna in the vegetable agroecosystem? Journal of Biological Control 26: 373-375.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1872053	Macaroeris nidicolens (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Hungary, Komló, Hasmány-tető				300	2013-06-15		http://epa.oszk.hu/01900/01957/00011/pdf/EPA01957_eactanat_2015_8_111-119.pdf	Szinetár, Cs. and Fazekas, I. (2015). Adatok az invazív Sceliphron curvatum (Smith, 1870) (Sphecidae) dél-magyarországi lárvabölcsőiben előforduló pókfajokról (Araneae) – Information about the spider species (Araneae) found as food source in the larva nests of the invasive Sceliphron curvatum (Smith, 1870) ( Sphecidae) in southern Hungary. e-Acta Naturalia Pannonica 8: 111-116.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1872053	Macaroeris nidicolens (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Turkey, Niksar, Tokat, Ayvaz Park Hotel	40.580278	36.953056		346	2013-06-24		https://www.researchgate.net/publication/273767917_First_record_of_Sceliphron_Hensenia_curvatum_Hymenoptera_Sphecidae_from_Turkey_with_notes_on_its_morphology_and_biology	Gulmez, Y. and Can, I. (2015). First record of Sceliphron (Hensenia) curvatum (Hymenoptera: Sphecidae) from Turkey with notes on its morphology and biology. North-Western Journal of Zoology 11(1): 174-177.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1872053	Macaroeris nidicolens (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Ukraine, Kiev and Crimea							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2013_Sceliphron_curvatum.pdf	Fateryga, AV. and Kovblyuk, МM. (2013). Экология гнездования роющей осы Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) на Украине [= Ékologiya gnezdovaniya royushchey osy Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) na Ukraine] – Nesting ecology of the digger wasp Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) in Ukraine. Euroasian Entomological Journal 12: 309-314.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1872053	Macaroeris nidicolens (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Ukraine, Kiev and Crimea							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2013_Sceliphron_curvatum.pdf	Fateryga, AV. and Kovblyuk, МM. (2013). Экология гнездования роющей осы Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) на Украине [= Ékologiya gnezdovaniya royushchey osy Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) na Ukraine] – Nesting ecology of the digger wasp Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) in Ukraine. Euroasian Entomological Journal 12: 309-314.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1871972	Mangora acalypha (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Tajikistan: Kondara and Uzbekistan: near Samarkand							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Sychevskaya_1973.pdf	Sychevskaya, VI. (1973). Пауки, собранные в гнездах обыкновенного пелопея – Scelifron [sic] destillatorium (Ill) [sic] (Hymenoptera, Sphecidae) в Средней Азии [= Pauki, sobrannyie v gnezdakh obyknovennogo pelopeya – Scelifron [sic] destillatorium (Ill) [sic] (Hymenoptera, Sphecidae) v Sredney Azii, = Spiders collected in nests of common pelopoeus Sceliphron destillatorium (Ill.) in Central Asia]. Izvestiya Akademii Nauk Tadzikhskoy SSR, Otdeleniye Biologicheskikh Nauk 53: 50-53. 
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1871972	Mangora acalypha (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1871972	Mangora acalypha (Walckenaer, 1802)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid588435	Mangora gibberosa (Hentz, 1847)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Maryland					1937-06-15/1937-09-15		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Muma_Jeffers_1945.pdf	Muma, MH. and Jeffers, WF. (1945). Studies on the spider prey of several mud-dauber wasps. Annals of the Entomological Society of America 38: 245-255.
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		ITIS:872450	Marpissa					http://purl.obolibrary.org/obo/PATO_0001422	dead				India, Uttar Pradesh, Varanasi, Indian Institute of Vegetable Research					2010-06/2010-09		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Halder_et_al_2012_Sceliphron_madraspstsnum.pdf	Halder, J., Rai, AB., Kodandaram, MH., Shivalingaswamy, TM. and Dey, D. (2012). Mud wasp, Sceliphron madraspatanum (Fabricius) (Hymenoptera: Sphecidae): A threat or nature's regulation of spider fauna in the vegetable agroecosystem? Journal of Biological Control 26: 373-375.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid637355	Mecaphesa asperata (Hentz, 1847)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1932-08-16		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid637358	Mecaphesa celer (Hentz, 1847)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Oklahoma, south-central Comanche Co.					1973-07-01/1973-09-30		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Horner_Klein_1979_Spider_prey.pdf 	Horner, NV. and Klein, JH. (1979). Spider prey of two mud dauber wasps species in Comanche County, Oklahoma (Hymenoptera: Sphecidae). Environmental Entomology 8: 30-31.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid637365	Mecaphesa insulana (Keyserling, 1890)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Puerto Rico							http://www.caribbeanahigroup.org/genaropdf/1996sceliphroncaemetarium.pdf	Genaro, JA. (1996). Sobre la nidificación de Sceliphron caementarium y primer registro de Trypoxylon texenxe para Puerto Rico (Hymenoptera: Sphecidae). Caribbean Journal of Science 32: 243-244. 
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		ITIS:848746	Mecynogea					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, north central Florida, Otter Creek					2015-05-01/2015-07-31 	10.1093/beheco/arx050	https://academic.oup.com/beheco/article/28/3/890/3098066#supplementary-data	Powell, EC. And Taylor, LA. 2017. Specialists and generalists coexist within a population of spider-hunting mud dauber wasps. Behavioral Ecology 28(3): 890–898.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid329906	Mecynogea lemniscata (Walckenaer, 1842)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Georgia, Ware Co., Okefenokee swamp					1977-05/1978-09			Volkova, T., Matthews, RW. and Barber, MC. (1999). Spider prey of two mud dauber wasps (Hymenoptera: Sphecidae) nesting in Georgia's Okefenokee Swamp. Journal of Entomological Science 34: 322-327.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1542535	Megachile apicalis Spinola, 1808			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid888504	Megachile ericetorum Lepeletier, 1841			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1542539	Megachile leachella Curtis, 1828			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Sicily					1883-07-02		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/deStefaniPerez_1883-1884a.pdf	De Stefani Perez, T. (1884). Miscellanea imenotterologica. Il Naturalista Siciliano 3: 9-13. 
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1879078	Megachile lefebvrei (Lepeletier, 1841)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid143995	Megachile rotundata (Fabricius, 1787)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Romagna							http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Campadelli_et_al_1999_Sceliphron_caementarium_parasitoids.pdf	Campadelli, G., Pagliano, G., Scaramozzino, PL. and Strumia, F. (1999). Parassitoidi e inquilini di Sceliphron caementarium (Drury, 1773) (Hymenoptera: Sphecidae) in Romagna. Bollettino. Museo Regionale di Scienze Naturali Torino 16: 225-240.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid143995	Megachile rotundata (Fabricius, 1787)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Romagna							http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Campadelli_et_al_1999_Sceliphron_caementarium_parasitoids.pdf	Campadelli, G., Pagliano, G., Scaramozzino, PL. and Strumia, F. (1999). Parassitoidi e inquilini di Sceliphron caementarium (Drury, 1773) (Hymenoptera: Sphecidae) in Romagna. Bollettino. Museo Regionale di Scienze Naturali Torino 16: 225-240.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Romagna							http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Campadelli_et_al_1999_Sceliphron_caementarium_parasitoids.pdf	Campadelli, G., Pagliano, G., Scaramozzino, PL. and Strumia, F. (1999). Parassitoidi e inquilini di Sceliphron caementarium (Drury, 1773) (Hymenoptera: Sphecidae) in Romagna. Bollettino. Museo Regionale di Scienze Naturali Torino 16: 225-240.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				South Korea, Yeungnam Univ., Gyeongsan-si, Gyeongsangbuk-do					2017/2018	10.1016/j.japb.2019.01.003 		Lee J-W, Kim I-K (2019) Morphological and biological notes on Melittobia acasta (Walker) (Hymenoptera: Eulophidae) in South Korea. Journal of Asia-Pacific Biodiversity 12(2): 257-261.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		GBIF:1383190	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Germany, Bayern, Lindau, Pfannenweg							https://www.zobodat.at/pdf/BEF_6_0164-0165.pdf	Madl, M. and Vidlar, M. (2005). Melittobia acasta (Walker, 1839) (Hymenoptera: Chalcidoidea: Eulophidae), ein Parasitoid von Sceliphron curvatum (Smith, 1870) – Melittobia acasta (Walker, 1839) (Hymenoptera: Chalcidoidea: Eulophidae), a parasitoid of Sceliphron curvatum (Smith, 1870). Beiträge zur Entomofaunistik 6: 164-165.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Ukraine, Kiev and Crimea							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2013_Sceliphron_curvatum.pdf	Fateryga, AV. and Kovblyuk, МM. (2013). Экология гнездования роющей осы Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) на Украине [= Ékologiya gnezdovaniya royushchey osy Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) na Ukraine] – Nesting ecology of the digger wasp Sceliphron curvatum (F. Smith, 1870) (Hymenoptera, Sphecidae) in Ukraine. Euroasian Entomological Journal 12: 309-314.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Spain					2019-09/2019-10	10.1080/00379271.2020.1837672		Pajero-Pulido, D., García-Gila, J., Blasco-Aróstegui, J., Mora-Rubio, C., Gonzáles, JM. and Polidori, C. 2020. Melittobia parasitoid wasps (Hymenoptera: Eulophidae) in the Iberian Peninsula: new data on distribution, biology and morphology. Annales de la Société entomologique de France (N.S.) 56(5):  405–416.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Slovakia, vakia, Jurský Šúr, Panóns háj	48.233333	17.2		130	2002-04-09		https://www.researchgate.net/profile/Peter-Toth-24/publication/233740928_First_records_of_some_Chalcidoidea_species_Hymenoptera_from_Slovakia/links/09e4150af7310c85cc000000/First-records-of-some-Chalcidoidea-species-Hymenoptera-from-Slovakia.pdf	Tóth P, Tóthová M, Lukáš J (2005) First records of some Chalcidoidea species (Hymenoptera) from Slovakia. Biologia Bratislava 60(2): 164.
	NCBI:txid2495212	Sceliphron spirifex			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031396	Melittobia acasta (Walker, 1839)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Spain					2019-09/2019-10	10.1080/00379271.2020.1837672		Pajero-Pulido, D., García-Gila, J., Blasco-Aróstegui, J., Mora-Rubio, C., Gonzáles, JM. and Polidori, C. 2020. Melittobia parasitoid wasps (Hymenoptera: Eulophidae) in the Iberian Peninsula: new data on distribution, biology and morphology. Annales de la Société entomologique de France (N.S.) 56(5):  405–416.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid161206	Melittobia australica Girault, 1912			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Mexico, Veracruz,  Jose Azueta	18.067278	-95.712222			2015-12		https://www.researchgate.net/publication/337061439_Melittobia_australica_Girault_Hymenoptera_Eulophidae_parasitizing_Sceliphron_caementarium_Drury_Hymenoptera_Sphecidae_in_Veracruz_Mexico	Ramírez-Ahuja, ML., Rodriguez-Sanchez, IP. And Gonzáles, JM. (2019). Melittobia australica Girault (Hymenoptera: Eulophidae) parasitizing Sceliphron caementarium (Drury) (Hymenoptera: Sphecidae) in Veracruz, Mexico. Entomologica Americana 125(1-4): 1–3.
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid161206	Melittobia australica Girault, 1912			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				France, Toulouse, Haute-Garonne, Blagnac							https://www.persee.fr/docAsPDF/bsef_0037-928x_2014_num_119_2_29357.pdf	Grouet G, Bitsch J (2014) Un nid de Sceliphron curvatum (Smith) (Hymenoptera, Sphecidae) détruit par le parasitoïde Melittobia australica Girault (Hymenoptera, Eulophidae) près de Toulouse (France). Bulletin de la Société entomologique de France 119(2): 221-222.
	NCBI:txid2495212	Sceliphron spirifex			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid161206	Melittobia australica Girault, 1912			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Sicilia, Contessa Entellina	37.739722	13.140833				10.3897/zookeys.181.2752	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3332020/pdf/ZooKeys-181-045.pdf	Cusumano, A., Gonzáles, JM., Colazza, S. and Vinson, SB. (2012). First report of Melitobia australica Giraud in Europe and new record of M. acasta (Walker) for Italy. Zookeys 181: 45-51.
	NCBI:txid2495212	Sceliphron spirifex			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid161206	Melittobia australica Girault, 1912			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Spain					2019-09/2019-10	10.1080/00379271.2020.1837672		Pajero-Pulido, D., García-Gila, J., Blasco-Aróstegui, J., Mora-Rubio, C., Gonzáles, JM. and Polidori, C. 2020. Melittobia parasitoid wasps (Hymenoptera: Eulophidae) in the Iberian Peninsula: new data on distribution, biology and morphology. Annales de la Société entomologique de France (N.S.) 56(5):  405–416.
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1031398	Melittobia clavicornis (Cameron, 1908)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Vietnam, Chieu Village, Muong Thai Commune, Ham Yen District, Son La Province					2017-08-27/2017-08-29		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Pham_et_al_2019_Melittobia_Vietnam.pdf	Pham, HPh., Truong, XL. and Nguyen, AThT. (2019). First report of the genus Melittobia Westwood, 1848 (Hymenoptera: Eulophidae) from Vietnam, with notes on the biology of M. clavicornis (Cameron, 1908). Russian Entomological Journal 28(4): 421-424. 
